work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,adjusted_salary
2023,Mid/Intermediate level,Full-time,Data Engineer,52000,GBP,63192,GB,Full-Remote,GB,MEDIUM,Data Engineering,63192.0
2023,Mid/Intermediate level,Full-time,Data Analyst,50000,GBP,60761,GB,On-Site,GB,MEDIUM,Data Engineering,60761.0
2023,Mid/Intermediate level,Full-time,Data Analyst,45000,GBP,54685,GB,On-Site,GB,MEDIUM,Data Engineering,54685.0
2023,Executive level,Full-time,Data Engineer,284000,USD,284000,US,Full-Remote,US,MEDIUM,Data Engineering,284000.0
2023,Executive level,Full-time,Data Engineer,236000,USD,236000,US,Full-Remote,US,MEDIUM,Data Engineering,236000.0
2023,Senior,Full-time,Research Scientist,248100,USD,248100,CA,On-Site,CA,MEDIUM,Data Science,248100.0
2023,Senior,Full-time,Research Scientist,145900,USD,145900,CA,On-Site,CA,MEDIUM,Data Science,145900.0
2023,Senior,Full-time,Research Engineer,155850,USD,155850,US,On-Site,US,MEDIUM,Other,155850.0
2023,Senior,Full-time,Research Engineer,102544,USD,102544,US,On-Site,US,MEDIUM,Other,102544.0
2023,Mid/Intermediate level,Full-time,Data Scientist,151410,USD,151410,US,Full-Remote,US,MEDIUM,Data Science,151410.0
2023,Mid/Intermediate level,Full-time,Data Scientist,115360,USD,115360,US,Full-Remote,US,MEDIUM,Data Science,115360.0
2023,Mid/Intermediate level,Full-time,Data Engineer,62000,EUR,66531,ES,Full-Remote,ES,MEDIUM,Data Engineering,66531.0
2023,Mid/Intermediate level,Full-time,Data Engineer,55000,EUR,59020,ES,Full-Remote,ES,MEDIUM,Data Engineering,59020.0
2023,Senior,Full-time,Director of Data Science,170000,CAD,125686,CA,Half-Remote,CA,MEDIUM,Management,125686.0
2023,Senior,Full-time,Azure Data Engineer,100000,USD,100000,NL,Half-Remote,NL,LARGE,Other,100000.0
2023,Entry level,Full-time,Data Scientist,1050000,INR,12767,IN,Half-Remote,IN,LARGE,Data Science,12767.0
2023,Senior,Full-time,Data Scientist,250000,USD,250000,US,On-Site,US,MEDIUM,Data Science,250000.0
2023,Senior,Full-time,Data Scientist,162500,USD,162500,US,On-Site,US,MEDIUM,Data Science,162500.0
2023,Senior,Full-time,Data Scientist,185000,USD,185000,GB,On-Site,GB,MEDIUM,Data Science,185000.0
2023,Senior,Full-time,Data Scientist,120250,USD,120250,GB,On-Site,GB,MEDIUM,Data Science,120250.0
2023,Entry level,Full-time,Data Engineer,25000,EUR,26827,DE,Full-Remote,DE,LARGE,Data Engineering,26827.0
2022,Entry level,Full-time,Data Scientist,180000,USD,180000,US,Full-Remote,US,MEDIUM,Data Science,200709.9
2023,Mid/Intermediate level,Full-time,Research Scientist,85000,USD,85000,US,On-Site,US,MEDIUM,Data Science,85000.0
2023,Mid/Intermediate level,Full-time,Research Scientist,70000,USD,70000,US,On-Site,US,MEDIUM,Data Science,70000.0
2023,Senior,Full-time,BI Developer,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Engineering,135000.0
2023,Senior,Full-time,BI Developer,100000,USD,100000,US,Full-Remote,US,MEDIUM,Data Engineering,100000.0
2023,Executive level,Full-time,Data Analytics Manager,155000,USD,155000,US,On-Site,US,MEDIUM,Management,155000.0
2023,Executive level,Full-time,Data Analytics Manager,140000,USD,140000,US,On-Site,US,MEDIUM,Management,140000.0
2023,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,Machine Learning,204500.0
2023,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,Machine Learning,142200.0
2023,Senior,Full-time,Data Engineer,226700,USD,226700,US,On-Site,US,MEDIUM,Data Engineering,226700.0
2023,Senior,Full-time,Data Engineer,133300,USD,133300,US,On-Site,US,MEDIUM,Data Engineering,133300.0
2023,Senior,Full-time,Data Scientist,225000,USD,225000,US,Full-Remote,US,MEDIUM,Data Science,225000.0
2023,Senior,Full-time,Data Scientist,156400,USD,156400,US,Full-Remote,US,MEDIUM,Data Science,156400.0
2023,Senior,Full-time,Data Engineer,163800,USD,163800,US,On-Site,US,MEDIUM,Data Engineering,163800.0
2023,Senior,Full-time,Data Engineer,126000,USD,126000,US,On-Site,US,MEDIUM,Data Engineering,126000.0
2023,Senior,Full-time,Machine Learning Engineer,163800,USD,163800,US,On-Site,US,MEDIUM,Machine Learning,163800.0
2023,Senior,Full-time,Machine Learning Engineer,126000,USD,126000,US,On-Site,US,MEDIUM,Machine Learning,126000.0
2023,Senior,Full-time,ML Engineer,220000,USD,220000,US,On-Site,US,MEDIUM,Machine Learning,220000.0
2023,Senior,Full-time,ML Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Machine Learning,150000.0
2023,Senior,Full-time,Data Engineer,145000,USD,145000,US,On-Site,US,MEDIUM,Data Engineering,145000.0
2023,Senior,Full-time,Data Engineer,115000,USD,115000,US,On-Site,US,MEDIUM,Data Engineering,115000.0
2023,Senior,Full-time,Data Analytics Manager,204500,USD,204500,US,On-Site,US,MEDIUM,Management,204500.0
2023,Senior,Full-time,Data Analytics Manager,138900,USD,138900,US,On-Site,US,MEDIUM,Management,138900.0
2023,Mid/Intermediate level,Full-time,Data Engineer,162500,USD,162500,US,On-Site,US,MEDIUM,Data Engineering,162500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,130000.0
2023,Senior,Full-time,Data Engineer,150000,USD,150000,US,Full-Remote,US,MEDIUM,Data Engineering,150000.0
2023,Senior,Full-time,Data Engineer,107000,USD,107000,US,Full-Remote,US,MEDIUM,Data Engineering,107000.0
2023,Executive level,Full-time,Data Engineer,175000,USD,175000,US,On-Site,US,MEDIUM,Data Engineering,175000.0
2023,Executive level,Full-time,Data Engineer,110000,USD,110000,US,On-Site,US,MEDIUM,Data Engineering,110000.0
2023,Senior,Full-time,Data Engineer,226700,USD,226700,US,On-Site,US,MEDIUM,Data Engineering,226700.0
2023,Senior,Full-time,Data Engineer,133300,USD,133300,US,On-Site,US,MEDIUM,Data Engineering,133300.0
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,On-Site,US,MEDIUM,Data Engineering,252000.0
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,On-Site,US,MEDIUM,Data Engineering,129000.0
2023,Senior,Full-time,Machine Learning Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Machine Learning,150000.0
2023,Senior,Full-time,Machine Learning Engineer,125000,USD,125000,US,On-Site,US,MEDIUM,Machine Learning,125000.0
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,On-Site,US,MEDIUM,Data Engineering,252000.0
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,On-Site,US,MEDIUM,Data Engineering,129000.0
2023,Senior,Full-time,Data Scientist,225000,USD,225000,US,On-Site,US,MEDIUM,Data Science,225000.0
2023,Senior,Full-time,Data Scientist,156400,USD,156400,US,On-Site,US,MEDIUM,Data Science,156400.0
2022,Mid/Intermediate level,Full-time,Research Scientist,23000,USD,23000,IN,Full-Remote,IN,LARGE,Data Science,25646.265
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,110000,USD,110000,US,Full-Remote,US,LARGE,Machine Learning,110000.0
2023,Senior,Full-time,Data Engineer,265000,USD,265000,US,Full-Remote,US,MEDIUM,Data Engineering,265000.0
2023,Senior,Full-time,Data Engineer,182750,USD,182750,US,Full-Remote,US,MEDIUM,Data Engineering,182750.0
2023,Mid/Intermediate level,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,130000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,100000.0
2023,Senior,Full-time,Data Analyst,153600,USD,153600,US,On-Site,US,MEDIUM,Data Engineering,153600.0
2023,Senior,Full-time,Data Analyst,106800,USD,106800,US,On-Site,US,MEDIUM,Data Engineering,106800.0
2023,Senior,Full-time,Data Engineer,137500,USD,137500,US,On-Site,US,MEDIUM,Data Engineering,137500.0
2023,Senior,Full-time,Data Engineer,81500,USD,81500,US,On-Site,US,MEDIUM,Data Engineering,81500.0
2023,Executive level,Full-time,Head of Data Science,314100,USD,314100,US,On-Site,US,MEDIUM,Management,314100.0
2023,Executive level,Full-time,Head of Data Science,195800,USD,195800,US,On-Site,US,MEDIUM,Management,195800.0
2023,Senior,Full-time,Applied Scientist,205000,USD,205000,US,On-Site,US,MEDIUM,Data Science,205000.0
2023,Senior,Full-time,Applied Scientist,180000,USD,180000,US,On-Site,US,MEDIUM,Data Science,180000.0
2023,Senior,Full-time,Data Scientist,165000,USD,165000,US,Full-Remote,US,MEDIUM,Data Science,165000.0
2023,Senior,Full-time,Data Scientist,144000,USD,144000,US,Full-Remote,US,MEDIUM,Data Science,144000.0
2023,Entry level,Full-time,BI Developer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,160000.0
2023,Entry level,Full-time,BI Developer,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,100000.0
2023,Executive level,Full-time,Data Engineer,200000,USD,200000,US,On-Site,US,MEDIUM,Data Engineering,200000.0
2023,Executive level,Full-time,Data Engineer,145000,USD,145000,US,On-Site,US,MEDIUM,Data Engineering,145000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,150000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,100000.0
2023,Senior,Full-time,Data Manager,199000,USD,199000,US,On-Site,US,MEDIUM,Other,199000.0
2023,Senior,Full-time,Data Manager,112000,USD,112000,US,On-Site,US,MEDIUM,Other,112000.0
2023,Senior,Full-time,Data Scientist,105000,USD,105000,US,On-Site,US,MEDIUM,Data Science,105000.0
2023,Senior,Full-time,Data Scientist,70000,USD,70000,US,On-Site,US,MEDIUM,Data Science,70000.0
2023,Entry level,Full-time,Big Data Engineer,130000,USD,130000,SE,Full-Remote,SE,SMALL,Other,130000.0
2023,Senior,Full-time,Data Analyst,180180,USD,180180,US,On-Site,US,MEDIUM,Data Engineering,180180.0
2023,Senior,Full-time,Data Analyst,106020,USD,106020,US,On-Site,US,MEDIUM,Data Engineering,106020.0
2023,Entry level,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,160000.0
2023,Entry level,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,135000.0
2023,Senior,Full-time,Data Scientist,183000,USD,183000,US,On-Site,US,MEDIUM,Data Science,183000.0
2023,Senior,Full-time,Data Scientist,134000,USD,134000,US,On-Site,US,MEDIUM,Data Science,134000.0
2023,Senior,Full-time,Machine Learning Engineer,220000,USD,220000,US,On-Site,US,MEDIUM,Machine Learning,220000.0
2023,Senior,Full-time,Machine Learning Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Machine Learning,150000.0
2023,Senior,Full-time,Applied Scientist,350000,USD,350000,US,On-Site,US,LARGE,Data Science,350000.0
2023,Senior,Full-time,Applied Scientist,262500,USD,262500,US,On-Site,US,LARGE,Data Science,262500.0
2023,Senior,Full-time,Data Analyst,122000,USD,122000,US,On-Site,US,MEDIUM,Data Engineering,122000.0
2023,Senior,Full-time,Data Analyst,94000,USD,94000,US,On-Site,US,MEDIUM,Data Engineering,94000.0
2023,Senior,Full-time,Machine Learning Engineer,276000,USD,276000,US,On-Site,US,MEDIUM,Machine Learning,276000.0
2023,Senior,Full-time,Machine Learning Engineer,184000,USD,184000,US,On-Site,US,MEDIUM,Machine Learning,184000.0
2023,Executive level,Full-time,Data Engineer,310000,USD,310000,US,Full-Remote,US,MEDIUM,Data Engineering,310000.0
2023,Executive level,Full-time,Data Engineer,239000,USD,239000,US,Full-Remote,US,MEDIUM,Data Engineering,239000.0
2023,Senior,Full-time,Data Scientist,225000,USD,225000,US,Full-Remote,US,MEDIUM,Data Science,225000.0
2023,Senior,Full-time,Data Scientist,156400,USD,156400,US,Full-Remote,US,MEDIUM,Data Science,156400.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,180000,USD,180000,US,Full-Remote,US,MEDIUM,Machine Learning,180000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,150000,USD,150000,US,Full-Remote,US,MEDIUM,Machine Learning,150000.0
2023,Senior,Full-time,Data Scientist,228000,USD,228000,US,On-Site,US,MEDIUM,Data Science,228000.0
2023,Senior,Full-time,Data Scientist,152000,USD,152000,US,On-Site,US,MEDIUM,Data Science,152000.0
2023,Senior,Full-time,Data Scientist,209450,USD,209450,US,Full-Remote,US,MEDIUM,Data Science,209450.0
2023,Senior,Full-time,Data Scientist,158677,USD,158677,US,Full-Remote,US,MEDIUM,Data Science,158677.0
2023,Senior,Full-time,Data Analyst,175000,USD,175000,US,On-Site,US,MEDIUM,Data Engineering,175000.0
2023,Senior,Full-time,Data Analyst,145000,USD,145000,US,On-Site,US,MEDIUM,Data Engineering,145000.0
2023,Senior,Full-time,Data Engineer,240000,USD,240000,US,On-Site,US,MEDIUM,Data Engineering,240000.0
2023,Senior,Full-time,Data Engineer,170000,USD,170000,US,On-Site,US,MEDIUM,Data Engineering,170000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,103200,USD,103200,US,On-Site,US,MEDIUM,Data Engineering,103200.0
2023,Mid/Intermediate level,Full-time,Data Analyst,61200,USD,61200,US,On-Site,US,MEDIUM,Data Engineering,61200.0
2022,Mid/Intermediate level,Full-time,Data Scientist,155000,USD,155000,US,Full-Remote,US,LARGE,Data Science,172833.525
2021,Entry level,Full-time,Marketing Data Engineer,90000,SGD,66970,SG,Half-Remote,SG,LARGE,Other,76861.51828992002
2023,Senior,Full-time,Data Scientist,59000,EUR,63312,CY,Half-Remote,EE,LARGE,Data Science,63312.0
2023,Senior,Full-time,Data Scientist,237000,USD,237000,US,Full-Remote,US,MEDIUM,Data Science,237000.0
2023,Senior,Full-time,Data Scientist,145000,USD,145000,US,Full-Remote,US,MEDIUM,Data Science,145000.0
2023,Senior,Full-time,Data Scientist,240000,USD,240000,US,Full-Remote,US,MEDIUM,Data Science,240000.0
2023,Senior,Full-time,Data Scientist,139000,USD,139000,US,Full-Remote,US,MEDIUM,Data Science,139000.0
2023,Senior,Full-time,Data Architect,174500,USD,174500,US,On-Site,US,MEDIUM,Data Architecture,174500.0
2023,Senior,Full-time,Data Architect,113000,USD,113000,US,On-Site,US,MEDIUM,Data Architecture,113000.0
2023,Senior,Full-time,Data Analyst,130000,USD,130000,US,Full-Remote,US,MEDIUM,Data Engineering,130000.0
2023,Senior,Full-time,Data Analyst,87000,USD,87000,US,Full-Remote,US,MEDIUM,Data Engineering,87000.0
2023,Senior,Full-time,Data Analyst,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,160000.0
2023,Senior,Full-time,Data Analyst,108000,USD,108000,US,Full-Remote,US,MEDIUM,Data Engineering,108000.0
2023,Senior,Full-time,Data Engineer,165000,USD,165000,US,Full-Remote,US,MEDIUM,Data Engineering,165000.0
2023,Senior,Full-time,Data Engineer,107250,USD,107250,US,Full-Remote,US,MEDIUM,Data Engineering,107250.0
2023,Senior,Full-time,Data Engineer,300000,USD,300000,US,On-Site,US,MEDIUM,Data Engineering,300000.0
2023,Senior,Full-time,Data Engineer,119000,USD,119000,US,On-Site,US,MEDIUM,Data Engineering,119000.0
2023,Senior,Full-time,Data Scientist,285800,USD,285800,US,Full-Remote,US,MEDIUM,Data Science,285800.0
2023,Senior,Full-time,Data Scientist,154600,USD,154600,US,Full-Remote,US,MEDIUM,Data Science,154600.0
2023,Mid/Intermediate level,Full-time,Head of Data Science,5000000,INR,60795,IN,Half-Remote,IN,LARGE,Management,60795.0
2023,Entry level,Full-time,Data Analyst,30000,USD,30000,AR,Full-Remote,US,SMALL,Data Engineering,30000.0
2023,Mid/Intermediate level,Full-time,Data Science Manager,220000,USD,220000,US,On-Site,US,MEDIUM,Management,220000.0
2023,Mid/Intermediate level,Full-time,Data Science Manager,195000,USD,195000,US,On-Site,US,MEDIUM,Management,195000.0
2023,Senior,Full-time,Data Manager,168400,USD,168400,US,On-Site,US,MEDIUM,Other,168400.0
2023,Senior,Full-time,Data Manager,105200,USD,105200,US,On-Site,US,MEDIUM,Other,105200.0
2023,Mid/Intermediate level,Full-time,Data Analyst,206000,USD,206000,US,On-Site,US,MEDIUM,Data Engineering,206000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,160000.0
2023,Senior,Full-time,Analytics Engineer,200000,USD,200000,US,Full-Remote,US,MEDIUM,Data Engineering,200000.0
2023,Senior,Full-time,Analytics Engineer,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Engineering,175000.0
2023,Senior,Full-time,Analytics Engineer,231250,USD,231250,US,Full-Remote,US,MEDIUM,Data Engineering,231250.0
2023,Senior,Full-time,Analytics Engineer,138750,USD,138750,US,Full-Remote,US,MEDIUM,Data Engineering,138750.0
2023,Senior,Full-time,Data Engineer,153000,USD,153000,CA,Full-Remote,CA,MEDIUM,Data Engineering,153000.0
2023,Senior,Full-time,Data Engineer,94000,USD,94000,CA,Full-Remote,CA,MEDIUM,Data Engineering,94000.0
2023,Senior,Full-time,Data Engineer,240500,USD,240500,US,On-Site,US,LARGE,Data Engineering,240500.0
2023,Senior,Full-time,Data Engineer,123700,USD,123700,US,On-Site,US,LARGE,Data Engineering,123700.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,160000.0
2023,Senior,Full-time,Data Engineer,90000,USD,90000,US,Full-Remote,US,MEDIUM,Data Engineering,90000.0
2023,Entry level,Full-time,Data Scientist,124234,USD,124234,US,On-Site,US,MEDIUM,Data Science,124234.0
2023,Entry level,Full-time,Data Scientist,74540,USD,74540,US,On-Site,US,MEDIUM,Data Science,74540.0
2023,Mid/Intermediate level,Full-time,Data Analyst,109000,USD,109000,US,On-Site,US,MEDIUM,Data Engineering,109000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,79000,USD,79000,US,On-Site,US,MEDIUM,Data Engineering,79000.0
2022,Senior,Full-time,Machine Learning Engineer,80000,EUR,84053,FR,Half-Remote,FR,LARGE,Machine Learning,94650.40224
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,50000,USD,50000,AM,On-Site,AM,SMALL,Machine Learning,50000.0
2023,Senior,Full-time,Data Scientist,275300,USD,275300,US,Full-Remote,US,MEDIUM,Data Science,275300.0
2023,Senior,Full-time,Data Scientist,183500,USD,183500,US,Full-Remote,US,MEDIUM,Data Science,183500.0
2023,Senior,Full-time,Data Scientist,275300,USD,275300,US,Full-Remote,US,MEDIUM,Data Science,275300.0
2023,Senior,Full-time,Data Scientist,183500,USD,183500,US,Full-Remote,US,MEDIUM,Data Science,183500.0
2023,Senior,Full-time,Data Analyst,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,160000.0
2023,Senior,Full-time,Data Analyst,125600,USD,125600,US,Full-Remote,US,MEDIUM,Data Engineering,125600.0
2023,Senior,Full-time,Data Engineer,170000,USD,170000,US,On-Site,US,MEDIUM,Data Engineering,170000.0
2023,Senior,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,120000.0
2023,Senior,Full-time,Data Engineer,225000,USD,225000,US,On-Site,US,MEDIUM,Data Engineering,225000.0
2023,Senior,Full-time,Data Engineer,140000,USD,140000,US,On-Site,US,MEDIUM,Data Engineering,140000.0
2023,Senior,Full-time,Data Analyst,141290,USD,141290,US,On-Site,US,MEDIUM,Data Engineering,141290.0
2023,Senior,Full-time,Data Analyst,74178,USD,74178,US,On-Site,US,MEDIUM,Data Engineering,74178.0
2023,Senior,Full-time,Data Scientist,150000,USD,150000,US,On-Site,US,MEDIUM,Data Science,150000.0
2023,Senior,Full-time,Data Scientist,120000,USD,120000,US,On-Site,US,MEDIUM,Data Science,120000.0
2023,Senior,Full-time,Data Engineer,85000,USD,85000,US,Full-Remote,US,MEDIUM,Data Engineering,85000.0
2023,Senior,Full-time,Data Engineer,75000,USD,75000,US,Full-Remote,US,MEDIUM,Data Engineering,75000.0
2023,Senior,Full-time,Data Engineer,220000,USD,220000,US,On-Site,US,MEDIUM,Data Engineering,220000.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,160000.0
2023,Senior,Full-time,Data Engineer,205600,USD,205600,US,Full-Remote,US,MEDIUM,Data Engineering,205600.0
2023,Senior,Full-time,Data Engineer,107500,USD,107500,US,Full-Remote,US,MEDIUM,Data Engineering,107500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,120000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,95000,USD,95000,US,On-Site,US,MEDIUM,Data Engineering,95000.0
2023,Senior,Full-time,Data Engineer,185900,USD,185900,US,On-Site,US,MEDIUM,Data Engineering,185900.0
2023,Senior,Full-time,Data Engineer,129300,USD,129300,US,On-Site,US,MEDIUM,Data Engineering,129300.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,160000.0
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,Full-Remote,US,MEDIUM,Data Engineering,130000.0
2023,Entry level,Full-time,Data Scientist,1060000,INR,12888,IN,Half-Remote,IN,SMALL,Data Science,12888.0
